Transaction Amount,Transaction Country,Transaction Currency,Transaction Time,Transaction Day,Card Issuer,Card Type,Online Purchase,First Purchase,Customer Age,Account Age,Fraudulent
1421,US,USD,9,Weekday,Discover,Credit,1,0,51,0,0
5240,UK,GBP,23,Weekend,Amex,Debit,1,1,52,11,1
5177,UK,GBP,23,Weekend,Amex,Debit,1,1,64,7,1
5490,US,GBP,0,Weekend,Amex,Debit,1,1,61,9,1
8930,UK,USD,0,Weekend,Discover,Debit,1,1,68,7,1
4130,US,GBP,18,Weekday,Visa,Credit,0,0,44,11,0
2493,Other,GBP,8,Weekend,Discover,Credit,1,0,51,9,0
1300,UK,GBP,14,Weekday,Amex,Debit,0,0,65,0,0
8948,US,USD,0,Weekend,Visa,Credit,1,1,65,5,1
9856,US,USD,0,Weekday,Amex,Credit,1,1,68,8,1
5032,AU,CAD,1,Weekday,Visa,Debit,1,1,55,5,1
2300,AU,CAD,19,Weekday,Visa,Credit,0,0,18,9,0
8214,AU,USD,0,Weekday,Amex,Credit,1,1,55,6,1
9937,Other,GBP,0,Weekend,Amex,Credit,1,1,34,4,1
795,AU,GBP,12,Weekday,Discover,Debit,1,0,18,11,0
6890,US,USD,23,Weekend,MasterCard,Debit,1,1,40,11,1
6094,Other,GBP,1,Weekend,Amex,Credit,1,1,19,9,1
189,CA,USD,12,Weekday,MasterCard,Credit,0,0,43,4,0
736,UK,GBP,18,Weekend,Discover,Debit,0,0,49,0,0
3211,Other,AUD,10,Weekday,Discover,Debit,1,0,21,3,0
5955,Other,GBP,1,Weekday,Visa,Credit,1,1,67,6,1
8204,AU,USD,1,Weekend,Visa,Credit,1,1,68,7,1
2017,US,AUD,17,Weekend,MasterCard,Debit,1,0,22,7,0
4790,UK,AUD,16,Weekday,Visa,Credit,0,0,66,3,0
4906,CA,GBP,19,Weekday,Visa,Credit,1,0,33,2,0
8644,Other,AUD,0,Weekday,MasterCard,Debit,1,1,31,2,1
6280,AU,AUD,0,Weekend,Amex,Credit,0,1,54,7,1
660,CA,CAD,19,Weekday,Amex,Debit,1,0,39,12,0
1949,CA,USD,11,Weekday,Visa,Debit,1,0,20,4,0
4000,CA,AUD,17,Weekend,Discover,Debit,1,0,67,6,0
1170,US,USD,17,Weekend,Discover,Credit,0,0,64,4,0
6117,Other,AUD,23,Weekday,Visa,Credit,1,1,35,4,1
4153,Other,GBP,19,Weekend,Visa,Debit,1,0,29,2,0
2295,Other,USD,19,Weekday,Discover,Credit,1,0,22,0,0
8271,UK,CAD,0,Weekend,MasterCard,Debit,1,1,70,9,1
7214,Other,CAD,1,Weekday,Visa,Credit,0,1,54,6,1
6643,US,AUD,23,Weekday,Amex,Credit,1,1,42,12,1
5679,AU,AUD,1,Weekend,Amex,Credit,1,1,53,1,1
838,UK,CAD,9,Weekday,Amex,Credit,1,0,53,4,0
6078,Other,AUD,1,Weekend,MasterCard,Credit,1,1,59,9,1
457,US,GBP,18,Weekend,Amex,Debit,1,0,26,10,0
9231,Other,AUD,1,Weekend,Amex,Debit,0,1,56,0,1
9916,Other,CAD,0,Weekday,Discover,Credit,0,1,42,11,1
896,CA,GBP,11,Weekday,Amex,Debit,0,0,57,4,0
743,US,CAD,16,Weekend,MasterCard,Debit,0,0,41,2,0
1212,AU,CAD,18,Weekday,Discover,Credit,1,0,38,10,0
3058,Other,CAD,9,Weekday,Amex,Debit,1,0,69,2,0
7954,AU,CAD,0,Weekday,Visa,Credit,1,1,60,6,1
8009,UK,USD,0,Weekday,MasterCard,Credit,1,1,22,11,1
2223,UK,CAD,11,Weekday,MasterCard,Debit,0,0,36,9,0
1928,AU,USD,16,Weekday,MasterCard,Credit,0,0,33,4,0
564,US,USD,11,Weekday,MasterCard,Debit,1,0,59,12,0
9561,US,USD,0,Weekend,Discover,Debit,1,1,40,6,1
5519,US,GBP,1,Weekend,Amex,Credit,1,1,38,3,1
6782,Other,AUD,0,Weekday,MasterCard,Debit,1,1,31,2,1
4111,UK,AUD,14,Weekday,Visa,Credit,0,0,44,2,0
6615,Other,GBP,23,Weekday,Amex,Credit,0,1,32,10,1
4548,US,CAD,17,Weekend,Amex,Debit,1,0,65,8,0
7052,Other,GBP,1,Weekend,Amex,Credit,1,1,36,4,1
5446,US,GBP,0,Weekend,Amex,Debit,1,1,43,4,1
9183,UK,CAD,1,Weekend,Amex,Credit,1,1,21,12,1
3310,AU,AUD,17,Weekday,Amex,Debit,0,0,63,6,0
8244,CA,GBP,1,Weekday,MasterCard,Credit,1,1,28,0,1
9009,US,AUD,1,Weekday,Amex,Credit,1,1,22,8,1
3338,Other,AUD,18,Weekday,Visa,Credit,1,0,30,8,0
727,US,USD,8,Weekend,Amex,Debit,1,0,21,11,0
9579,US,AUD,23,Weekday,Amex,Credit,1,1,22,8,1
1499,US,USD,12,Weekday,Amex,Credit,0,0,66,2,0
1042,UK,AUD,14,Weekday,MasterCard,Debit,0,0,53,0,0
3706,CA,GBP,18,Weekday,Visa,Credit,1,0,36,1,0
4038,US,CAD,11,Weekend,Amex,Debit,0,0,67,11,0
9262,UK,AUD,23,Weekday,MasterCard,Credit,1,1,69,10,1
9660,CA,USD,0,Weekend,MasterCard,Debit,1,1,41,12,1
5717,AU,AUD,23,Weekend,Visa,Credit,1,1,68,3,1
6327,CA,GBP,23,Weekday,Amex,Debit,1,1,58,1,1
7511,Other,USD,1,Weekday,Discover,Credit,1,1,38,7,1
3637,UK,AUD,8,Weekday,MasterCard,Debit,1,0,18,5,0
454,US,GBP,9,Weekend,MasterCard,Credit,1,0,70,0,0
7226,Other,GBP,0,Weekend,Visa,Credit,1,1,19,5,1
1960,US,GBP,9,Weekend,Discover,Debit,0,0,42,6,0
704,UK,USD,12,Weekday,Visa,Debit,0,0,52,4,0
542,Other,CAD,15,Weekend,Discover,Credit,1,0,67,1,0
7789,AU,GBP,23,Weekday,Amex,Credit,1,1,45,10,1
3389,US,GBP,17,Weekend,Amex,Debit,0,0,22,6,0
8192,CA,AUD,23,Weekend,MasterCard,Debit,1,1,30,8,1
5357,US,GBP,23,Weekend,Amex,Debit,1,1,43,4,1
6876,US,AUD,1,Weekday,MasterCard,Credit,1,1,51,10,1
6392,Other,GBP,0,Weekday,Visa,Debit,0,1,47,6,1
5975,AU,USD,1,Weekend,Amex,Credit,1,1,35,10,1
227,US,AUD,9,Weekday,Visa,Credit,1,0,58,1,0
858,US,CAD,15,Weekend,Amex,Debit,1,0,51,11,0
9970,Other,AUD,1,Weekend,MasterCard,Debit,1,1,22,3,1
5314,Other,USD,1,Weekday,Discover,Debit,1,1,60,10,1
7389,Other,AUD,0,Weekend,Amex,Credit,0,1,65,11,1
5388,US,CAD,1,Weekday,Discover,Credit,1,1,24,11,1
2777,US,GBP,14,Weekend,MasterCard,Debit,0,0,32,9,0
2031,Other,AUD,12,Weekday,Visa,Credit,1,0,64,2,0
1704,UK,USD,14,Weekday,MasterCard,Debit,1,0,26,5,0
6019,Other,CAD,0,Weekend,Amex,Credit,1,1,51,3,1
4476,US,USD,15,Weekday,MasterCard,Debit,1,0,47,10,0
3100,CA,AUD,10,Weekday,Discover,Debit,0,0,18,11,0
5265,Other,USD,23,Weekday,Visa,Debit,1,1,19,4,1
9900,AU,USD,1,Weekend,Visa,Credit,1,1,60,1,1
841,US,GBP,8,Weekday,MasterCard,Debit,0,0,67,12,0
1187,UK,AUD,12,Weekday,Amex,Debit,0,0,32,4,0
4194,Other,AUD,19,Weekday,MasterCard,Credit,0,0,25,1,0
444,Other,USD,9,Weekend,Amex,Debit,0,0,22,2,0
4150,US,CAD,11,Weekend,MasterCard,Debit,1,0,63,0,0
5002,US,CAD,23,Weekend,Visa,Credit,1,1,19,2,1
6905,Other,CAD,0,Weekday,Visa,Credit,0,1,54,6,1
3487,US,AUD,9,Weekday,Visa,Debit,1,0,69,4,0
1688,UK,CAD,9,Weekend,Discover,Credit,1,0,22,11,0
6424,Other,AUD,0,Weekday,Discover,Credit,0,1,61,2,1
5568,Other,CAD,0,Weekend,Visa,Credit,0,1,30,12,1
8289,AU,GBP,1,Weekday,Discover,Credit,1,1,67,12,1
7544,US,CAD,0,Weekend,Amex,Debit,1,1,25,12,1
794,UK,AUD,11,Weekday,Discover,Debit,0,0,22,4,0
1719,UK,GBP,17,Weekend,MasterCard,Debit,0,0,22,3,0
874,AU,USD,10,Weekday,Discover,Debit,0,0,53,9,0
5888,Other,USD,1,Weekday,Visa,Credit,1,1,24,4,1
1261,Other,AUD,16,Weekday,Discover,Credit,1,0,42,7,0
2705,Other,AUD,8,Weekday,Visa,Debit,0,0,53,5,0
8617,Other,CAD,1,Weekend,Amex,Credit,1,1,46,3,1
2582,Other,USD,17,Weekday,Visa,Debit,0,0,39,2,0
4296,AU,CAD,11,Weekend,Amex,Credit,1,0,21,3,0
4119,Other,GBP,14,Weekend,MasterCard,Credit,0,0,54,4,0
7958,UK,GBP,23,Weekend,Amex,Debit,1,1,67,3,1
6224,AU,CAD,0,Weekend,Amex,Credit,1,1,35,9,1
7634,Other,USD,0,Weekday,MasterCard,Credit,1,1,36,9,1
5511,US,AUD,23,Weekday,MasterCard,Credit,1,1,21,3,1
7826,CA,CAD,0,Weekday,Amex,Debit,1,1,18,10,1
927,UK,GBP,9,Weekday,Visa,Credit,1,0,22,0,0
6813,Other,CAD,1,Weekend,Discover,Credit,1,1,69,3,1
5509,CA,CAD,23,Weekend,Amex,Credit,1,1,19,7,1
7416,UK,USD,23,Weekend,Amex,Debit,1,1,70,12,1
4496,CA,AUD,10,Weekday,MasterCard,Credit,0,0,63,12,0
5534,CA,GBP,1,Weekend,Visa,Credit,1,1,54,11,1
2797,US,AUD,18,Weekday,MasterCard,Credit,1,0,53,4,0
9660,CA,AUD,0,Weekday,MasterCard,Credit,1,1,49,8,1
533,US,USD,19,Weekend,MasterCard,Debit,1,0,34,2,0
3222,US,AUD,16,Weekday,Discover,Credit,1,0,56,6,0
8361,CA,GBP,1,Weekend,MasterCard,Credit,1,1,31,12,1
8162,UK,AUD,1,Weekend,MasterCard,Credit,1,1,47,9,1
2190,Other,CAD,10,Weekend,MasterCard,Credit,0,0,36,3,0
3565,AU,AUD,14,Weekend,Amex,Debit,0,0,55,6,0
6198,AU,USD,23,Weekend,MasterCard,Debit,1,1,40,10,1
4597,Other,GBP,16,Weekday,Visa,Debit,0,0,27,3,0
3300,US,USD,15,Weekend,Discover,Credit,1,0,61,12,0
4704,UK,AUD,16,Weekday,Amex,Debit,0,0,32,5,0
1166,CA,CAD,11,Weekend,MasterCard,Credit,0,0,22,8,0
5714,AU,USD,23,Weekend,MasterCard,Debit,1,1,46,5,1
4129,US,USD,18,Weekend,Discover,Credit,0,0,41,2,0
1048,UK,AUD,18,Weekend,MasterCard,Credit,0,0,22,12,0
9312,Other,AUD,23,Weekday,Amex,Debit,1,1,31,2,1
6225,UK,USD,0,Weekday,Amex,Debit,1,1,30,9,1
4420,US,CAD,9,Weekday,Visa,Debit,0,0,58,11,0
7399,US,CAD,1,Weekend,Amex,Debit,1,1,56,10,1
8476,Other,USD,23,Weekday,Visa,Debit,1,1,19,4,1
4698,CA,AUD,8,Weekday,Discover,Debit,0,0,33,0,0
2696,US,CAD,15,Weekend,Discover,Debit,1,0,61,9,0
2665,UK,USD,14,Weekend,Amex,Credit,1,0,30,9,0
737,UK,GBP,15,Weekday,Discover,Debit,1,0,59,2,0
371,CA,CAD,19,Weekday,Amex,Credit,0,0,20,12,0
6683,UK,CAD,0,Weekend,MasterCard,Debit,1,1,20,1,1
750,AU,USD,9,Weekday,Discover,Credit,0,0,31,9,0
2171,AU,GBP,16,Weekend,MasterCard,Debit,0,0,53,10,0
7227,AU,USD,1,Weekend,Visa,Credit,1,1,67,9,1
2463,UK,USD,13,Weekend,MasterCard,Credit,1,0,54,7,0
556,Other,AUD,16,Weekend,MasterCard,Debit,0,0,43,3,0
9657,CA,CAD,23,Weekday,Visa,Credit,1,1,28,4,1
8203,Other,GBP,23,Weekday,Visa,Credit,1,1,67,6,1
3929,UK,CAD,16,Weekday,Visa,Credit,1,0,54,9,0
6780,Other,USD,1,Weekday,Discover,Credit,1,1,69,4,1
5009,US,USD,0,Weekend,MasterCard,Debit,1,1,69,9,1
6868,UK,AUD,1,Weekday,Discover,Credit,1,1,44,8,1
733,UK,GBP,9,Weekday,MasterCard,Debit,1,0,39,11,0
764,Other,GBP,10,Weekend,Visa,Credit,0,0,33,11,0
8865,CA,USD,23,Weekend,Amex,Debit,1,1,45,8,1
3471,AU,GBP,14,Weekday,Visa,Debit,1,0,44,8,0
658,UK,USD,16,Weekend,Visa,Credit,0,0,48,0,0
3814,Other,CAD,17,Weekend,Visa,Debit,1,0,50,6,0
3340,UK,GBP,16,Weekend,Visa,Credit,1,0,18,11,0
965,US,GBP,12,Weekend,MasterCard,Debit,0,0,28,0,0
4578,UK,USD,16,Weekday,Visa,Credit,1,0,25,6,0
129,US,CAD,9,Weekend,Discover,Credit,0,0,34,7,0
8228,Other,GBP,23,Weekend,Amex,Debit,1,1,60,0,1
4893,CA,USD,9,Weekday,MasterCard,Debit,1,0,46,7,0
5938,UK,GBP,23,Weekend,Amex,Debit,1,1,64,7,1
9906,Other,CAD,0,Weekend,MasterCard,Credit,0,1,26,2,1
9335,CA,GBP,0,Weekday,Amex,Credit,1,1,30,2,1
1891,AU,CAD,15,Weekday,Amex,Debit,1,0,23,2,0
4428,UK,GBP,10,Weekend,Visa,Debit,1,0,43,1,0
5732,CA,AUD,1,Weekday,Visa,Credit,1,1,68,12,1
6728,AU,CAD,1,Weekday,Visa,Credit,1,1,56,4,1
7826,CA,GBP,1,Weekend,Amex,Debit,0,1,67,9,1
1920,Other,USD,13,Weekday,Visa,Debit,0,0,35,4,0
3802,UK,CAD,8,Weekend,Visa,Credit,1,0,19,4,0
3879,Other,AUD,14,Weekend,Discover,Credit,1,0,69,11,0
9119,US,USD,23,Weekend,Discover,Credit,1,1,60,12,1
1522,Other,USD,19,Weekday,MasterCard,Credit,0,0,63,3,0
3704,UK,CAD,14,Weekend,Discover,Credit,1,0,60,12,0
7198,US,AUD,0,Weekend,MasterCard,Debit,1,1,58,0,1
5413,UK,USD,23,Weekday,MasterCard,Credit,1,1,22,6,1
7801,Other,CAD,1,Weekend,MasterCard,Credit,0,1,26,2,1
6934,CA,CAD,0,Weekend,MasterCard,Credit,1,1,49,6,1
712,UK,USD,10,Weekday,Discover,Debit,1,0,45,3,0
3060,CA,AUD,12,Weekday,MasterCard,Debit,1,0,56,10,0
5400,Other,CAD,1,Weekend,Visa,Credit,1,1,68,0,1
9924,AU,CAD,1,Weekday,MasterCard,Credit,1,1,48,2,1
6347,CA,CAD,1,Weekend,MasterCard,Debit,1,1,67,11,1
8192,Other,CAD,1,Weekday,Amex,Credit,0,1,52,7,1
1089,Other,USD,18,Weekday,Amex,Debit,0,0,42,3,0
1157,CA,AUD,14,Weekend,MasterCard,Credit,1,0,63,0,0
734,UK,GBP,17,Weekday,Amex,Debit,0,0,34,11,0
1300,CA,CAD,19,Weekday,Discover,Debit,1,0,24,8,0
6123,Other,CAD,0,Weekend,Amex,Credit,1,1,27,4,1
8861,Other,AUD,23,Weekend,Amex,Debit,0,1,56,0,1
7473,Other,USD,0,Weekend,Amex,Debit,1,1,67,6,1
5941,Other,GBP,1,Weekend,Amex,Debit,1,1,37,1,1
2328,US,GBP,12,Weekday,Amex,Credit,0,0,43,11,0
7232,CA,CAD,0,Weekend,MasterCard,Credit,1,1,53,5,1
7024,UK,AUD,0,Weekday,Discover,Credit,1,1,33,4,1
4491,Other,USD,10,Weekend,MasterCard,Credit,0,0,45,0,0
9087,AU,USD,1,Weekday,Discover,Debit,1,1,46,11,1
7439,Other,GBP,1,Weekday,MasterCard,Debit,1,1,19,1,1
8162,US,GBP,1,Weekday,Visa,Credit,1,1,41,10,1
494,Other,GBP,15,Weekend,MasterCard,Credit,0,0,27,12,0
7684,AU,AUD,23,Weekend,MasterCard,Debit,1,1,21,7,1
5248,US,USD,0,Weekend,Amex,Credit,1,1,48,12,1
782,US,AUD,19,Weekend,Amex,Credit,0,0,65,12,0
8086,AU,USD,1,Weekend,Amex,Credit,1,1,65,2,1
8911,CA,AUD,0,Weekday,Discover,Credit,1,1,49,2,1
7373,US,USD,0,Weekend,Amex,Credit,1,1,21,3,1
3701,US,CAD,9,Weekday,MasterCard,Credit,1,0,37,9,0
7839,AU,USD,0,Weekend,Amex,Credit,1,1,28,7,1
8649,UK,GBP,1,Weekend,Amex,Credit,1,1,28,4,1
1970,US,AUD,18,Weekend,Visa,Debit,1,0,49,10,0
7773,AU,CAD,1,Weekend,MasterCard,Credit,1,1,68,3,1
2422,AU,GBP,18,Weekday,Visa,Debit,1,0,54,3,0
296,UK,CAD,17,Weekday,Amex,Credit,0,0,36,4,0
5498,AU,AUD,1,Weekend,Amex,Credit,0,1,63,6,1
4713,US,USD,8,Weekend,Discover,Debit,1,0,32,5,0
1534,UK,GBP,15,Weekday,Discover,Credit,0,0,56,9,0
9387,CA,USD,23,Weekday,Discover,Credit,1,1,19,6,1
6819,Other,AUD,0,Weekend,Amex,Debit,1,1,38,11,1
1603,CA,GBP,9,Weekend,MasterCard,Credit,1,0,25,3,0
4269,UK,AUD,12,Weekday,Amex,Debit,1,0,43,1,0
7930,AU,GBP,1,Weekend,Amex,Debit,1,1,36,1,1
6131,Other,AUD,1,Weekend,Amex,Debit,1,1,62,5,1
1138,AU,AUD,12,Weekday,MasterCard,Debit,1,0,58,3,0
1106,CA,CAD,9,Weekday,Visa,Debit,0,0,56,5,0
7846,US,AUD,23,Weekday,MasterCard,Credit,1,1,68,5,1
5511,UK,GBP,23,Weekend,Amex,Credit,1,1,28,4,1
6010,Other,CAD,0,Weekend,Discover,Credit,1,1,41,10,1
8478,Other,AUD,23,Weekday,MasterCard,Debit,1,1,31,2,1
804,US,GBP,11,Weekend,Discover,Credit,0,0,24,10,0
7740,US,AUD,0,Weekend,Visa,Debit,1,1,52,12,1
7541,UK,GBP,1,Weekend,Discover,Debit,1,1,69,9,1
1199,UK,USD,19,Weekend,MasterCard,Credit,1,0,63,7,0
2674,AU,CAD,13,Weekday,Visa,Debit,0,0,61,6,0
8062,AU,CAD,1,Weekend,Discover,Debit,1,1,55,9,1
893,UK,CAD,18,Weekday,MasterCard,Credit,1,0,65,3,0
4211,Other,USD,19,Weekend,Discover,Credit,1,0,68,3,0
6792,Other,CAD,0,Weekday,Discover,Credit,1,1,26,7,1
5136,CA,CAD,1,Weekend,Amex,Debit,1,1,26,8,1
361,AU,AUD,10,Weekend,Discover,Credit,0,0,53,1,0
8650,UK,AUD,23,Weekend,Visa,Credit,1,1,48,3,1
9992,Other,GBP,23,Weekend,Amex,Credit,1,1,27,4,1
2707,Other,AUD,8,Weekend,MasterCard,Debit,1,0,50,0,0
7043,Other,CAD,1,Weekday,Discover,Credit,0,1,42,11,1
1064,AU,CAD,9,Weekend,Amex,Debit,0,0,65,8,0
7764,Other,GBP,0,Weekday,Amex,Credit,0,1,44,12,1
5429,CA,GBP,1,Weekend,Visa,Credit,0,1,38,8,1
4067,US,CAD,13,Weekend,Visa,Debit,1,0,34,1,0
2358,CA,GBP,13,Weekend,Discover,Credit,1,0,22,2,0
728,AU,AUD,8,Weekday,Discover,Debit,1,0,21,3,0
260,AU,GBP,12,Weekend,Discover,Debit,0,0,41,6,0
1201,CA,GBP,19,Weekend,Discover,Credit,0,0,64,2,0
2380,US,USD,15,Weekend,Amex,Credit,0,0,56,2,0
4544,Other,GBP,17,Weekday,Visa,Credit,1,0,61,4,0
9216,Other,CAD,23,Weekday,Amex,Credit,0,1,57,8,1
8410,US,USD,0,Weekend,MasterCard,Debit,1,1,69,9,1
6411,Other,GBP,1,Weekday,Visa,Credit,1,1,67,6,1
8121,Other,CAD,0,Weekend,Amex,Credit,1,1,27,4,1
8689,Other,GBP,0,Weekend,Amex,Debit,1,1,60,0,1
5537,AU,CAD,23,Weekend,Discover,Debit,1,1,64,3,1
1892,CA,AUD,17,Weekend,Amex,Credit,0,0,34,3,0
298,AU,CAD,13,Weekday,Discover,Debit,0,0,58,6,0
8799,UK,USD,0,Weekend,Visa,Credit,1,1,55,0,1
1736,US,AUD,15,Weekend,Visa,Credit,0,0,22,6,0
3047,US,USD,10,Weekday,MasterCard,Credit,0,0,36,7,0
5924,US,AUD,23,Weekday,Amex,Credit,0,1,59,4,1
2201,US,CAD,9,Weekend,MasterCard,Debit,1,0,25,1,0
5703,Other,CAD,1,Weekend,Discover,Debit,1,1,18,12,1
1710,UK,USD,15,Weekday,Discover,Credit,1,0,47,7,0
9189,Other,CAD,1,Weekend,Amex,Credit,0,1,43,0,1
8258,US,CAD,23,Weekend,Visa,Credit,1,1,34,7,1
3240,UK,AUD,18,Weekday,MasterCard,Debit,0,0,55,2,0
1754,CA,USD,13,Weekend,Amex,Debit,0,0,39,12,0
6342,US,AUD,1,Weekend,Discover,Credit,1,1,48,4,1
2026,UK,CAD,9,Weekday,Discover,Credit,0,0,66,0,0
9110,Other,AUD,0,Weekday,Visa,Debit,1,1,56,8,1
1107,UK,AUD,14,Weekday,Visa,Credit,1,0,67,9,0
6885,CA,AUD,0,Weekday,Amex,Credit,1,1,61,11,1
1040,AU,USD,13,Weekday,Amex,Debit,0,0,54,6,0
3160,UK,AUD,19,Weekend,MasterCard,Debit,1,0,53,3,0
469,AU,AUD,19,Weekend,Visa,Credit,1,0,20,0,0
1421,Other,GBP,12,Weekday,MasterCard,Debit,0,0,56,6,0
7014,Other,AUD,1,Weekend,Amex,Credit,1,1,40,11,1
4456,Other,GBP,9,Weekday,Amex,Debit,0,0,51,7,0
4778,UK,CAD,12,Weekend,Amex,Debit,1,0,21,9,0
2858,CA,AUD,14,Weekday,Visa,Credit,1,0,62,9,0
5011,UK,CAD,1,Weekend,Amex,Debit,0,1,36,0,1
1161,US,CAD,18,Weekend,MasterCard,Debit,1,0,34,6,0
2439,AU,CAD,17,Weekend,Amex,Credit,1,0,20,6,0
9931,US,GBP,23,Weekday,Amex,Credit,1,1,37,12,1
2345,AU,CAD,15,Weekday,Discover,Debit,0,0,37,2,0
5865,Other,CAD,0,Weekday,Visa,Credit,1,1,50,12,1
4406,Other,AUD,13,Weekday,Amex,Debit,1,0,69,6,0
3004,AU,CAD,19,Weekend,Amex,Credit,0,0,50,11,0
8445,AU,AUD,1,Weekday,Visa,Credit,1,1,47,2,1
840,AU,GBP,12,Weekday,Visa,Credit,1,0,56,6,0
4136,UK,GBP,12,Weekday,Discover,Debit,0,0,62,5,0
3502,UK,CAD,18,Weekend,Discover,Debit,0,0,55,2,0
4447,AU,GBP,19,Weekend,MasterCard,Credit,1,0,29,8,0
3535,AU,AUD,8,Weekday,MasterCard,Debit,1,0,45,12,0
2533,CA,CAD,18,Weekday,Discover,Debit,0,0,62,3,0
7543,Other,CAD,0,Weekend,Discover,Credit,1,1,69,3,1
1627,US,GBP,11,Weekend,MasterCard,Credit,1,0,40,1,0
8706,Other,AUD,1,Weekend,Amex,Credit,1,1,41,9,1
951,Other,GBP,13,Weekday,Discover,Debit,1,0,24,1,0
5950,Other,AUD,0,Weekday,Visa,Credit,1,1,41,5,1
5803,Other,CAD,1,Weekday,Amex,Credit,0,1,52,7,1
9612,Other,AUD,1,Weekend,Visa,Debit,1,1,46,7,1
3592,AU,CAD,18,Weekday,Visa,Credit,1,0,66,8,0
4152,Other,AUD,16,Weekday,MasterCard,Debit,1,0,57,4,0
8699,Other,AUD,23,Weekday,Discover,Debit,1,1,32,12,1
139,US,USD,9,Weekday,Visa,Credit,1,0,53,2,0
9154,Other,CAD,23,Weekend,Amex,Credit,0,1,43,0,1
7121,US,CAD,0,Weekend,Visa,Credit,1,1,23,2,1
5202,UK,AUD,23,Weekend,Visa,Credit,1,1,38,0,1
9433,CA,USD,23,Weekend,Amex,Credit,1,1,60,12,1
7574,Other,GBP,1,Weekend,Discover,Debit,0,1,20,11,1
4926,AU,USD,17,Weekday,Discover,Debit,0,0,64,9,0
1175,US,AUD,15,Weekend,Discover,Credit,1,0,63,1,0
7474,UK,GBP,1,Weekend,Amex,Debit,1,1,35,3,1
7474,UK,USD,0,Weekday,Visa,Debit,1,1,23,12,1
5398,Other,GBP,0,Weekend,Amex,Credit,1,1,45,4,1
8860,Other,AUD,0,Weekend,Amex,Credit,1,1,55,1,1
9885,CA,GBP,23,Weekend,Amex,Debit,0,1,67,9,1
315,UK,AUD,16,Weekday,Visa,Debit,1,0,60,6,0
9233,Other,GBP,1,Weekend,MasterCard,Debit,1,1,49,4,1
8925,Other,AUD,1,Weekend,Amex,Debit,0,1,41,3,1
1824,US,USD,15,Weekend,MasterCard,Credit,1,0,64,9,0
3620,Other,USD,11,Weekend,MasterCard,Debit,1,0,68,11,0
5687,AU,CAD,1,Weekend,MasterCard,Debit,1,1,35,12,1
2433,US,GBP,8,Weekend,Discover,Debit,1,0,50,9,0
2547,AU,GBP,10,Weekend,Visa,Debit,1,0,29,12,0
7047,AU,CAD,0,Weekend,MasterCard,Credit,1,1,27,5,1
2048,AU,AUD,18,Weekday,Visa,Credit,1,0,24,5,0
6077,Other,CAD,23,Weekday,Discover,Credit,0,1,42,11,1
2910,AU,GBP,16,Weekend,Amex,Debit,1,0,27,6,0
7857,AU,USD,1,Weekday,Amex,Credit,1,1,55,8,1
2025,AU,AUD,13,Weekend,Discover,Credit,0,0,59,4,0
9225,Other,CAD,1,Weekend,Discover,Debit,1,1,18,12,1
8111,UK,USD,23,Weekend,MasterCard,Credit,1,1,37,12,1
8157,UK,CAD,23,Weekend,Visa,Debit,1,1,44,1,1
308,AU,AUD,8,Weekday,Amex,Credit,1,0,61,8,0
8838,UK,CAD,0,Weekend,Discover,Debit,1,1,58,4,1
2246,UK,GBP,19,Weekend,Amex,Debit,1,0,42,2,0
9874,Other,AUD,1,Weekend,Visa,Credit,0,1,67,9,1
4688,CA,CAD,16,Weekend,MasterCard,Debit,1,0,47,6,0
7819,UK,USD,23,Weekday,Visa,Debit,1,1,23,12,1
7204,US,USD,23,Weekend,Discover,Credit,1,1,55,0,1
2584,US,AUD,8,Weekday,Visa,Credit,0,0,41,10,0
6548,US,AUD,1,Weekend,Discover,Credit,1,1,56,10,1
1180,AU,GBP,15,Weekend,Discover,Credit,1,0,66,3,0
5452,UK,GBP,23,Weekend,Amex,Debit,1,1,67,3,1
9281,UK,AUD,23,Weekday,Amex,Debit,1,1,34,1,1
2275,UK,USD,17,Weekday,MasterCard,Debit,1,0,39,10,0
5435,US,USD,23,Weekend,Discover,Credit,1,1,67,8,1
6134,Other,CAD,23,Weekend,MasterCard,Debit,1,1,61,4,1
2357,AU,CAD,14,Weekday,Amex,Debit,0,0,23,11,0
1008,UK,GBP,9,Weekend,Discover,Credit,1,0,54,9,0
8381,CA,GBP,0,Weekend,Visa,Debit,1,1,56,7,1
2641,UK,GBP,19,Weekend,Visa,Credit,0,0,38,2,0
1132,US,CAD,18,Weekday,Visa,Debit,1,0,43,2,0
3537,UK,CAD,15,Weekday,MasterCard,Credit,0,0,28,7,0
998,Other,GBP,12,Weekend,Amex,Credit,0,0,64,6,0
2049,AU,GBP,15,Weekend,MasterCard,Debit,1,0,42,11,0
3732,US,CAD,17,Weekend,Amex,Debit,1,0,55,1,0
3549,Other,GBP,14,Weekend,Discover,Credit,1,0,21,11,0
7246,AU,USD,23,Weekend,Amex,Credit,1,1,70,0,1
4416,CA,GBP,17,Weekday,Visa,Debit,1,0,60,11,0
3796,CA,GBP,9,Weekend,Visa,Credit,0,0,25,1,0
3686,CA,USD,11,Weekend,MasterCard,Debit,1,0,28,5,0
4015,AU,USD,18,Weekend,MasterCard,Credit,0,0,45,8,0
7000,Other,CAD,1,Weekend,Visa,Credit,1,1,68,0,1
